team,date,home_team,away_team,home_goals,away_goals,is_home,goals_for,goals_against,result,competition
Japon,16.11.2023,Japon,Myanmar,5,0,True,5,0,W,Unknown
Japon,17.10.2023,Japon,Tunisie,2,0,True,2,0,W,Unknown
Japon,13.10.2023,Japon,Canada,4,1,True,4,1,W,Unknown
Japon,12.09.2023,Japon,Turquie,4,2,True,4,2,W,Unknown
Japon,09.09.2023,Allemagne,Japon,1,4,False,4,1,W,Unknown
Japon,20.06.2023,Japon,Pérou,4,1,True,4,1,W,Unknown
Japon,15.06.2023,Japon,Salvador,6,0,True,6,0,W,Unknown
Japon,28.03.2023,Japon,Colombie,1,2,True,1,2,L,Unknown
Japon,24.03.2023,Japon,Uruguay,1,1,True,1,1,D,Unknown
Japon,05.12.2022Après TAB,Japon,CroatieQualifié: Croatie,1,1,True,1,1,L,Unknown
Japon,01.12.2022,Japon,Espagne,2,1,True,2,1,W,Unknown
Japon,27.11.2022,Japon,Costa Rica,0,1,True,0,1,L,Unknown
Japon,23.11.2022,Allemagne,Japon,1,2,False,2,1,W,Unknown
Japon,17.11.2022,Japon,Canada,1,2,True,1,2,L,Unknown
Japon,27.09.2022,Japon,Équateur,0,0,True,0,0,D,Unknown
Japon,23.09.2022,Japon,États-Unis,2,0,True,2,0,W,Unknown
Japon,27.07.2022,Japon,Corée du Sud,3,0,True,3,0,W,Unknown
Japon,24.07.2022,Japon,Chine,0,0,True,0,0,D,Unknown
Japon,19.07.2022,Japon,Hong Kong,6,0,True,6,0,W,Unknown
Japon,14.06.2022,Japon,TunisieVainqueur: Tunisie,0,3,True,0,3,L,Unknown
Japon,10.06.2022,JaponQualifié: Japon,Ghana,4,1,True,4,1,W,Unknown
Japon,06.06.2022,Japon,Brésil,0,1,True,0,1,L,Unknown
Japon,02.06.2022,Japon,Paraguay,4,1,True,4,1,W,Unknown
Japon,29.03.2022,Japon,Vietnam,1,1,True,1,1,D,Unknown
Japon,24.03.2022,Australie,Japon,0,2,False,2,0,W,Unknown
Japon,01.02.2022,Japon,Arabie Saoudite,2,0,True,2,0,W,Unknown
Japon,27.01.2022,Japon,Chine,2,0,True,2,0,W,Unknown
Japon,16.11.2021,Oman,Japon,0,1,False,1,0,W,Unknown
Japon,11.11.2021,Vietnam,Japon,0,1,False,1,0,W,Unknown
Japon,12.10.2021,Japon,Australie,2,1,True,2,1,W,Unknown
Japon,07.10.2021,Arabie Saoudite,Japon,1,0,False,0,1,L,Unknown
Japon,07.09.2021,Chine,Japon,0,1,False,1,0,W,Unknown
Japon,02.09.2021,Japon,Oman,0,1,True,0,1,L,Unknown
Japon,15.06.2021,Japon,Kirghizistan,5,1,True,5,1,W,Unknown
Japon,11.06.2021,Japon,Serbie,1,0,True,1,0,W,Unknown
Japon,07.06.2021,Japon,Tadjikistan,4,1,True,4,1,W,Unknown
Japon,28.05.2021,Japon,Myanmar,10,0,True,10,0,W,Unknown
Japon,30.03.2021,Mongolie,Japon,0,14,False,14,0,W,Unknown
Japon,25.03.2021,Japon,Corée du Sud,3,0,True,3,0,W,Unknown
Japon,17.11.2020,Japon,Mexique,0,2,True,0,2,L,Unknown
Japon,13.11.2020,Japon,Panama,1,0,True,1,0,W,Unknown
Japon,13.10.2020,Japon,Côte d'Ivoire,1,0,True,1,0,W,Unknown
Japon,09.10.2020,Japon,Cameroun,0,0,True,0,0,D,Unknown
Japon,18.12.2019,Corée du Sud,Japon,1,0,False,0,1,L,Unknown
Japon,14.12.2019,Japon,Hong Kong,5,0,True,5,0,W,Unknown
Japon,10.12.2019,Chine,Japon,1,2,False,2,1,W,Unknown
Jordanie,31.05. 15:00,Suisse,Jordanie,4,1,False,1,4,L,Unknown
Jordanie,31.03. 19:30,Jordanie,Nigéria,2,2,True,2,2,D,Unknown
Jordanie,27.03. 18:30,Jordanie,Costa Rica,2,2,True,2,2,D,Unknown
Jordanie,18.12.2025Après prol.,Jordanie,MarocVainqueur: Maroc,2,3,True,2,3,L,Unknown
Jordanie,15.12.2025,Arabie Saoudite,JordanieQualifié: Jordanie,0,1,False,1,0,W,Unknown
Jordanie,12.12.2025,JordanieQualifié: Jordanie,Irak,1,0,True,1,0,W,Unknown
Jordanie,09.12.2025,Égypte,Jordanie,0,3,False,3,0,W,Unknown
Jordanie,06.12.2025,Koweit,Jordanie,1,3,False,3,1,W,Unknown
Jordanie,03.12.2025,Jordanie,Emirats Arabes Unis,2,1,True,2,1,W,Unknown
Jordanie,18.11.2025,Jordanie,Mali,0,0,True,0,0,D,Unknown
Jordanie,14.11.2025,Tunisie,Jordanie,3,2,False,2,3,L,Unknown
Jordanie,14.10.2025,Albanie,Jordanie,4,2,False,2,4,L,Unknown
Jordanie,10.10.2025,Bolivie,Jordanie,1,0,False,0,1,L,Unknown
Jordanie,09.09.2025,Jordanie,République Dominicaine,3,0,True,3,0,W,Unknown
Jordanie,04.09.2025,Russie,Jordanie,0,0,False,0,0,D,Unknown
Jordanie,10.06.2025,Jordanie,Irak,0,1,True,0,1,L,Unknown
Jordanie,05.06.2025,Oman,Jordanie,0,3,False,3,0,W,Unknown
Jordanie,30.05.2025,Arabie Saoudite,Jordanie,2,0,False,0,2,L,Unknown
Jordanie,25.03.2025,Corée du Sud,Jordanie,1,1,False,1,1,D,Unknown
Jordanie,20.03.2025,Jordanie,Palestine,3,1,True,3,1,W,Unknown
Jordanie,14.03.2025,Jordanie,Corée du Nord,1,1,True,1,1,D,Unknown
Jordanie,27.01.2025,Ouzbékistan,Jordanie,0,0,False,0,0,D,Unknown
Jordanie,24.01.2025,Zenit,Jordanie,1,0,False,0,1,L,Unknown
Jordanie,21.01.2025,Zenit,Jordanie,1,1,False,1,1,D,Unknown
Jordanie,19.11.2024,Koweit,Jordanie,1,1,False,1,1,D,Unknown
Jordanie,14.11.2024,Irak,Jordanie,0,0,False,0,0,D,Unknown
Jordanie,15.10.2024,Jordanie,Oman,4,0,True,4,0,W,Unknown
Jordanie,10.10.2024,Jordanie,Corée du Sud,0,2,True,0,2,L,Unknown
Jordanie,10.09.2024,Palestine,Jordanie,1,3,False,3,1,W,Unknown
Jordanie,05.09.2024,Jordanie,Koweit,1,1,True,1,1,D,Unknown
Jordanie,29.08.2024,Jordanie,Corée du Nord,2,1,True,2,1,W,Unknown
Jordanie,27.08.2024,Jordanie,Corée du Nord,0,0,True,0,0,D,Unknown
Jordanie,24.07.2024,Jordanie,Al Khor,2,2,True,2,2,D,Unknown
Jordanie,11.06.2024,Arabie Saoudite,Jordanie,1,2,False,2,1,W,Unknown
Jordanie,06.06.2024,Jordanie,Tadjikistan,3,0,True,3,0,W,Unknown
Jordanie,26.03.2024,Jordanie,Pakistan,7,0,True,7,0,W,Unknown
Jordanie,21.03.2024,Pakistan,Jordanie,0,3,False,3,0,W,Unknown
Jordanie,10.02.2024,Jordanie,QatarVainqueur: Qatar,1,3,True,1,3,L,Unknown
Jordanie,06.02.2024,JordanieQualifié: Jordanie,Corée du Sud,2,0,True,2,0,W,Unknown
Jordanie,02.02.2024,Tadjikistan,JordanieQualifié: Jordanie,0,1,False,1,0,W,Unknown
Jordanie,29.01.2024,Irak,JordanieQualifié: Jordanie,2,3,False,3,2,W,Unknown
Jordanie,25.01.2024,Jordanie,Bahreïn,0,1,True,0,1,L,Unknown
Jordanie,20.01.2024,Jordanie,Corée du Sud,2,2,True,2,2,D,Unknown
Jordanie,15.01.2024,Malaisie,Jordanie,0,4,False,4,0,W,Unknown
Jordanie,09.01.2024,Japon,Jordanie,6,1,False,1,6,L,Unknown
Jordanie,05.01.2024,Qatar,Jordanie,1,2,False,2,1,W,Unknown
Jordanie,28.12.2023,Liban,Jordanie,2,1,False,1,2,L,Unknown
Jordanie,21.11.2023,Jordanie,Arabie Saoudite,0,2,True,0,2,L,Unknown
Jordanie,16.11.2023,Tadjikistan,Jordanie,1,1,False,1,1,D,Unknown
Jordanie,17.10.2023Après TAB,Jordanie,Irak,2,2,True,2,2,L,Unknown
Jordanie,13.10.2023,Jordanie,Iran,1,3,True,1,3,L,Unknown
Jordanie,12.09.2023,Azerbaïdjan,Jordanie,2,1,False,1,2,L,Unknown
Jordanie,07.09.2023,Norvège,Jordanie,6,0,False,0,6,L,Unknown
Jordanie,19.06.2023,Jamaique,Jordanie,1,2,False,2,1,W,Unknown
Jordanie,16.06.2023,Serbie,Jordanie,3,2,False,2,3,L,Unknown
Jordanie,28.03.2023,Jordanie,Philippines,4,0,True,4,0,W,Unknown
Jordanie,17.11.2022,Jordanie,Espagne,1,3,True,1,3,L,Unknown
Jordanie,26.09.2022,Jordanie,Oman,1,0,True,1,0,W,Unknown
Jordanie,23.09.2022,Jordanie,Syrie,2,0,True,2,0,W,Unknown
Jordanie,14.06.2022,Jordanie,Koweit,3,0,True,3,0,W,Unknown
Jordanie,11.06.2022,Indonésie,Jordanie,0,1,False,1,0,W,Unknown
Jordanie,08.06.2022,Jordanie,Népal,2,0,True,2,0,W,Unknown
Jordanie,01.06.2022,Australie,Jordanie,2,1,False,1,2,L,Unknown
Jordanie,28.05.2022,Inde,Jordanie,0,2,False,2,0,W,Unknown
Jordanie,28.01.2022,Jordanie,Nouvelle-Zélande,3,1,True,3,1,W,Unknown
Jordanie,11.12.2021Après prol.,ÉgypteQualifié: Égypte,Jordanie,3,1,False,1,3,L,Unknown
Jordanie,07.12.2021,Jordanie,Palestine,5,1,True,5,1,W,Unknown
Jordanie,04.12.2021,Jordanie,Maroc,0,4,True,0,4,L,Unknown
Jordanie,01.12.2021,Arabie Saoudite,Jordanie,0,1,False,1,0,W,Unknown
Jordanie,16.11.2021,Biélorussie,Jordanie,1,0,False,0,1,L,Unknown
Jordanie,10.11.2021,Kosovo,Jordanie,0,2,False,2,0,W,Unknown
Jordanie,12.10.2021,Jordanie,Ouzbékistan,3,0,True,3,0,W,Unknown
Jordanie,06.10.2021,Jordanie,Malaisie,4,0,True,4,0,W,Unknown
Jordanie,07.09.2021,Bahreïn,Jordanie,1,2,False,2,1,W,Unknown
Jordanie,04.09.2021,Haïti,Jordanie,2,0,False,0,2,L,Unknown
Jordanie,21.06.2021Forfait,JordanieQualifié: Jordanie,Soudan du Sud,3,0,True,3,0,W,Unknown
Jordanie,15.06.2021,Australie,Jordanie,1,0,False,0,1,L,Unknown
Jordanie,11.06.2021,Koweit,Jordanie,0,0,False,0,0,D,Unknown
Jordanie,07.06.2021,Népal,Jordanie,0,3,False,3,0,W,Unknown
Jordanie,31.05.2021,Jordanie,Vietnam,1,1,True,1,1,D,Unknown
Ouzbékistan,02.06. 03:00,Canada,Ouzbékistan,2,0,False,0,2,L,Unknown
Ouzbékistan,30.03. 16:00Après TAB,Ouzbékistan,Venezuela,0,0,True,0,0,W,Unknown
Ouzbékistan,27.03. 15:00,Ouzbékistan,Gabon,3,1,True,3,1,W,Unknown
Ouzbékistan,30.01. 14:00,Ouzbékistan,Urartu,4,2,True,4,2,W,Unknown
Ouzbékistan,26.01. 13:30,Ouzbékistan,Chine,2,2,True,2,2,D,Unknown
Ouzbékistan,18.11.2025Après TAB,Ouzbékistan,Iran,0,0,True,0,0,W,Unknown
Ouzbékistan,14.11.2025,Ouzbékistan,Égypte,2,0,True,2,0,W,Unknown
Ouzbékistan,13.10.2025,Ouzbékistan,Uruguay,1,2,True,1,2,L,Unknown
Ouzbékistan,09.10.2025,Ouzbékistan,Koweit,2,0,True,2,0,W,Unknown
Ouzbékistan,08.09.2025Après prol.,OuzbékistanVainqueur: Ouzbékistan,Iran,1,0,True,1,0,W,Unknown
Ouzbékistan,05.09.2025,Ouzbékistan,Kirghizistan,4,0,True,4,0,W,Unknown
Ouzbékistan,02.09.2025,Turkménistan,Ouzbékistan,1,2,False,2,1,W,Unknown
Ouzbékistan,30.08.2025,Ouzbékistan,Oman,1,1,True,1,1,D,Unknown
Ouzbékistan,10.06.2025,Ouzbékistan,Qatar,3,0,True,3,0,W,Unknown
Ouzbékistan,05.06.2025,Emirats Arabes Unis,Ouzbékistan,0,0,False,0,0,D,Unknown
Ouzbékistan,25.03.2025,Iran,Ouzbékistan,2,2,False,2,2,D,Unknown
Ouzbékistan,20.03.2025,Ouzbékistan,Kirghizistan,1,0,True,1,0,W,Unknown
Ouzbékistan,27.01.2025,Ouzbékistan,Jordanie,0,0,True,0,0,D,Unknown
Ouzbékistan,19.11.2024,Corée du Nord,Ouzbékistan,0,1,False,1,0,W,Unknown
Ouzbékistan,14.11.2024,Qatar,Ouzbékistan,3,2,False,2,3,L,Unknown
Ouzbékistan,15.10.2024,Ouzbékistan,Emirats Arabes Unis,1,0,True,1,0,W,Unknown
Ouzbékistan,10.10.2024,Ouzbékistan,Iran,0,0,True,0,0,D,Unknown
Ouzbékistan,10.09.2024,Kirghizistan,Ouzbékistan,2,3,False,3,2,W,Unknown
Ouzbékistan,05.09.2024,Ouzbékistan,Corée du Nord,1,0,True,1,0,W,Unknown
Ouzbékistan,11.06.2024,Iran,Ouzbékistan,0,0,False,0,0,D,Unknown
Ouzbékistan,06.06.2024,Ouzbékistan,Turkménistan,3,1,True,3,1,W,Unknown
Ouzbékistan,26.03.2024,Ouzbékistan,Hong Kong,3,0,True,3,0,W,Unknown
Ouzbékistan,21.03.2024,Hong Kong,Ouzbékistan,0,2,False,2,0,W,Unknown
Ouzbékistan,03.02.2024Après TAB,QatarQualifié: Qatar,Ouzbékistan,1,1,False,1,1,L,Unknown
Ouzbékistan,30.01.2024,OuzbékistanQualifié: Ouzbékistan,Thaïlande,2,1,True,2,1,W,Unknown
Ouzbékistan,23.01.2024,Australie,Ouzbékistan,1,1,False,1,1,D,Unknown
Ouzbékistan,18.01.2024,Inde,Ouzbékistan,0,3,False,3,0,W,Unknown
Ouzbékistan,13.01.2024,Ouzbékistan,Syrie,0,0,True,0,0,D,Unknown
Ouzbékistan,07.01.2024,Ouzbékistan,Palestine,1,0,True,1,0,W,Unknown
Ouzbékistan,25.12.2023,Kirghizistan,Ouzbékistan,1,4,False,4,1,W,Unknown
Ouzbékistan,21.11.2023,Ouzbékistan,Iran,2,2,True,2,2,D,Unknown
Ouzbékistan,16.11.2023,Turkménistan,Ouzbékistan,1,3,False,3,1,W,Unknown
Ouzbékistan,16.10.2023,Chine,Ouzbékistan,1,2,False,2,1,W,Unknown
Ouzbékistan,13.10.2023,Vietnam,Ouzbékistan,0,2,False,2,0,W,Unknown
Ouzbékistan,13.09.2023,Ouzbékistan,Mexique,3,3,True,3,3,D,Unknown
Ouzbékistan,09.09.2023,États-Unis,Ouzbékistan,3,0,False,0,3,L,Unknown
Ouzbékistan,20.06.2023,Ouzbékistan,IranVainqueur: Iran,0,1,True,0,1,L,Unknown
Ouzbékistan,17.06.2023,Ouzbékistan,Tadjikistan,5,1,True,5,1,W,Unknown
Ouzbékistan,14.06.2023,Turkménistan,Ouzbékistan,0,2,False,2,0,W,Unknown
Ouzbékistan,11.06.2023,Ouzbékistan,Oman,3,0,True,3,0,W,Unknown
Ouzbékistan,28.03.2023,Ouzbékistan,Venezuela,1,1,True,1,1,D,Unknown
Ouzbékistan,24.03.2023,Ouzbékistan,Bolivie,1,0,True,1,0,W,Unknown
Ouzbékistan,20.11.2022,Ouzbékistan,Russie,0,0,True,0,0,D,Unknown
Ouzbékistan,16.11.2022,Ouzbékistan,Kazakhstan,2,0,True,2,0,W,Unknown
Ouzbékistan,27.09.2022,Ouzbékistan,Costa Rica,1,2,True,1,2,L,Unknown
Ouzbékistan,23.09.2022,Cameroun,Ouzbékistan,0,2,False,2,0,W,Unknown
Ouzbékistan,14.06.2022,Ouzbékistan,Thaïlande,2,0,True,2,0,W,Unknown
Ouzbékistan,11.06.2022,Maldives,Ouzbékistan,0,4,False,4,0,W,Unknown
Ouzbékistan,08.06.2022,Ouzbékistan,Sri Lanka,3,0,True,3,0,W,Unknown
Ouzbékistan,29.03.2022,Ouzbékistan,Ouganda,4,2,True,4,2,W,Unknown
Ouzbékistan,25.03.2022,Ouzbékistan,Kirghizistan,3,1,True,3,1,W,Unknown
Ouzbékistan,15.11.2021,Géorgie,Ouzbékistan,1,0,False,0,1,L,Unknown
Ouzbékistan,12.10.2021,Jordanie,Ouzbékistan,3,0,False,0,3,L,Unknown
Ouzbékistan,09.10.2021,Ouzbékistan,Malaisie,5,1,True,5,1,W,Unknown
Ouzbékistan,05.09.2021,Suède,Ouzbékistan,2,1,False,1,2,L,Unknown
Ouzbékistan,15.06.2021,Arabie Saoudite,Ouzbékistan,3,0,False,0,3,L,Unknown
Ouzbékistan,11.06.2021,Yemen,Ouzbékistan,0,1,False,1,0,W,Unknown
Ouzbékistan,07.06.2021,Ouzbékistan,Singapour,5,0,True,5,0,W,Unknown
Ouzbékistan,29.03.2021,Ouzbékistan,Irak,0,1,True,0,1,L,Unknown
Ouzbékistan,26.03.2021,Ouzbékistan,Ghana B,2,1,True,2,1,W,Unknown
Ouzbékistan,15.02.2021,Ouzbékistan,Jordanie,2,0,True,2,0,W,Unknown
Ouzbékistan,12.02.2021,Zenit,Ouzbékistan,4,0,False,0,4,L,Unknown
Ouzbékistan,17.11.2020,Ouzbékistan,Irak,1,2,True,1,2,L,Unknown
Ouzbékistan,12.11.2020,Syrie,Ouzbékistan,1,0,False,0,1,L,Unknown
Ouzbékistan,12.10.2020,Emirats Arabes Unis,Ouzbékistan,1,2,False,2,1,W,Unknown
Ouzbékistan,08.10.2020,Ouzbékistan,Iran,1,2,True,1,2,L,Unknown
Ouzbékistan,03.09.2020,Ouzbékistan,Tadjikistan,2,1,True,2,1,W,Unknown
Ouzbékistan,23.02.2020,Biélorussie,Ouzbékistan,1,0,False,0,1,L,Unknown
Ouzbékistan,19.11.2019,Ouzbékistan,Palestine,2,0,True,2,0,W,Unknown
Ouzbékistan,14.11.2019,Ouzbékistan,Arabie Saoudite,2,3,True,2,3,L,Unknown
Ouzbékistan,09.11.2019,Ouzbékistan,Kirghizistan,3,1,True,3,1,W,Unknown
Ouzbékistan,15.10.2019,Singapour,Ouzbékistan,1,3,False,3,1,W,Unknown
Ouzbékistan,10.10.2019,Ouzbékistan,Yemen,5,0,True,5,0,W,Unknown
Ouzbékistan,09.09.2019,Ouzbékistan,Irak,0,0,True,0,0,D,Unknown
Ouzbékistan,05.09.2019,Palestine,Ouzbékistan,2,0,False,0,2,L,Unknown
Qatar,06.06. 22:00,Qatar,Salvador,0,0,True,0,0,D,Unknown
Qatar,28.05. 20:45,Irlande,Qatar,1,0,False,0,1,L,Unknown
Qatar,07.12.2025,Qatar,Tunisie,0,3,True,0,3,L,Unknown
Qatar,04.12.2025,Syrie,Qatar,1,1,False,1,1,D,Unknown
Qatar,01.12.2025,Qatar,Palestine,0,1,True,0,1,L,Unknown
Qatar,17.11.2025,Qatar,Zimbabwe,1,2,True,1,2,L,Unknown
Qatar,14.10.2025,Qatar,Emirats Arabes Unis,2,1,True,2,1,W,Unknown
Qatar,08.10.2025,Oman,Qatar,0,0,False,0,0,D,Unknown
Qatar,07.09.2025,Qatar,Russie,1,4,True,1,4,L,Unknown
Qatar,03.09.2025,Qatar,Bahreïn,2,2,True,2,2,D,Unknown
Qatar,24.08.2025,Qatar,Liban,0,1,True,0,1,L,Unknown
Qatar,17.08.2025,Qatar,Qatar -23,3,1,True,3,1,W,Unknown
Qatar,26.07.2025,Qatar,Udinese,0,3,True,0,3,L,Unknown
Qatar,23.07.2025,Metalist 1925,Qatar,0,2,False,2,0,W,Unknown
Qatar,10.06.2025,Ouzbékistan,Qatar,3,0,False,0,3,L,Unknown
Qatar,05.06.2025,Qatar,Iran,1,0,True,1,0,W,Unknown
Qatar,25.03.2025,Kirghizistan,Qatar,3,1,False,1,3,L,Unknown
Qatar,20.03.2025,Qatar,Corée du Nord,5,1,True,5,1,W,Unknown
Qatar,27.12.2024,Koweit,Qatar,1,1,False,1,1,D,Unknown
Qatar,24.12.2024,Oman,Qatar,2,1,False,1,2,L,Unknown
Qatar,21.12.2024,Emirats Arabes Unis,Qatar,1,1,False,1,1,D,Unknown
Qatar,19.11.2024,Emirats Arabes Unis,Qatar,5,0,False,0,5,L,Unknown
Qatar,14.11.2024,Qatar,Ouzbékistan,3,2,True,3,2,W,Unknown
Qatar,15.10.2024,Iran,Qatar,4,1,False,1,4,L,Unknown
Qatar,10.10.2024,Qatar,Kirghizistan,3,1,True,3,1,W,Unknown
Qatar,10.09.2024,Corée du Nord,Qatar,2,2,False,2,2,D,Unknown
Qatar,05.09.2024,Qatar,Emirats Arabes Unis,1,3,True,1,3,L,Unknown
Qatar,11.06.2024,Qatar,Inde,2,1,True,2,1,W,Unknown
Qatar,06.06.2024,Afghanistan,Qatar,0,0,False,0,0,D,Unknown
Qatar,26.03.2024,Koweit,Qatar,1,2,False,2,1,W,Unknown
Qatar,21.03.2024,Qatar,Koweit,3,0,True,3,0,W,Unknown
Qatar,10.02.2024,Jordanie,QatarVainqueur: Qatar,1,3,False,3,1,W,Unknown
Qatar,07.02.2024,Iran,QatarQualifié: Qatar,2,3,False,3,2,W,Unknown
Qatar,03.02.2024Après TAB,QatarQualifié: Qatar,Ouzbékistan,1,1,True,1,1,W,Unknown
Qatar,29.01.2024,QatarQualifié: Qatar,Palestine,2,1,True,2,1,W,Unknown
Qatar,22.01.2024,Qatar,Chine,1,0,True,1,0,W,Unknown
Qatar,17.01.2024,Tadjikistan,Qatar,0,1,False,1,0,W,Unknown
Qatar,12.01.2024,Qatar,Liban,3,0,True,3,0,W,Unknown
Qatar,05.01.2024,Qatar,Jordanie,1,2,True,1,2,L,Unknown
Qatar,31.12.2023,Qatar,Cambodge,3,0,True,3,0,W,Unknown
Qatar,21.11.2023,Inde,Qatar,0,3,False,3,0,W,Unknown
Qatar,16.11.2023,Qatar,Afghanistan,8,1,True,8,1,W,Unknown
Qatar,17.10.2023,Qatar,Iran,0,4,True,0,4,L,Unknown
Qatar,13.10.2023Après TAB,Irak,Qatar,0,0,False,0,0,W,Unknown
Qatar,12.09.2023,Qatar,Russie,1,1,True,1,1,D,Unknown
Qatar,07.09.2023,Qatar,Kenya,1,2,True,1,2,L,Unknown
Qatar,09.07.2023,PanamaQualifié: Panama,Qatar,4,0,False,0,4,L,Unknown
Qatar,03.07.2023,Mexique,Qatar,0,1,False,1,0,W,Unknown
Qatar,30.06.2023,Qatar,Honduras,1,1,True,1,1,D,Unknown
Qatar,26.06.2023,Haïti,Qatar,2,1,False,1,2,L,Unknown
Qatar,19.06.2023,Qatar,Nouvelle-Zélande,0,1,True,0,1,L,Unknown
Qatar,15.06.2023,Jamaique,Qatar,1,2,False,2,1,W,Unknown
Qatar,08.06.2023,Qatar,Croatie B,0,1,True,0,1,L,Unknown
Qatar,16.01.2023,IrakQualifié: Irak,Qatar,2,1,False,1,2,L,Unknown
Qatar,13.01.2023,Qatar,Emirats Arabes Unis,1,1,True,1,1,D,Unknown
Qatar,10.01.2023,Qatar,Bahreïn,1,2,True,1,2,L,Unknown
Qatar,07.01.2023,Koweit,Qatar,0,2,False,2,0,W,Unknown
Qatar,29.11.2022,Pays-Bas,Qatar,2,0,False,0,2,L,Unknown
Qatar,25.11.2022,Qatar,Sénégal,1,3,True,1,3,L,Unknown
Qatar,20.11.2022,Qatar,Équateur,0,2,True,0,2,L,Unknown
Qatar,09.11.2022,Qatar,Albanie,1,0,True,1,0,W,Unknown
Qatar,05.11.2022,Qatar,Panama,2,1,True,2,1,W,Unknown
Qatar,27.10.2022,Qatar,Honduras,1,0,True,1,0,W,Unknown
Qatar,23.10.2022,Qatar,Guatemala,2,0,True,2,0,W,Unknown
Qatar,27.09.2022,Qatar,Chili,2,2,True,2,2,D,Unknown
Qatar,23.09.2022,Canada,Qatar,2,0,False,0,2,L,Unknown
Qatar,20.09.2022,Croatie -23,Qatar,3,0,False,0,3,L,Unknown
Qatar,27.08.2022,Qatar,Domaniza,2,0,True,2,0,W,Unknown
Qatar,26.08.2022,Qatar,Jamaique,1,1,True,1,1,D,Unknown
Qatar,23.08.2022,Qatar,Ghana,2,1,True,2,1,W,Unknown
Qatar,20.08.2022,Qatar,Maroc,2,2,True,2,2,D,Unknown
Qatar,03.08.2022,Fiorentina,Qatar,0,0,False,0,0,D,Unknown
Qatar,30.07.2022,Lazio,Qatar,0,0,False,0,0,D,Unknown
Qatar,24.07.2022,Udinese,Qatar,1,2,False,2,1,W,Unknown
Qatar,19.07.2022,Majorque,Qatar,0,0,False,0,0,D,Unknown
Qatar,09.07.2022,Antwerp,Qatar,2,2,False,2,2,D,Unknown
Qatar,29.03.2022,Qatar,Slovénie,0,0,True,0,0,D,Unknown
Qatar,26.03.2022,Qatar,Bulgarie,2,1,True,2,1,W,Unknown
Qatar,18.12.2021Après TAB,Égypte,QatarVainqueur: Qatar,0,0,False,0,0,W,Unknown
Qatar,15.12.2021,Qatar,AlgérieQualifié: Algérie,1,2,True,1,2,L,Unknown
Argentine,07.06. 02:00,Argentine,Honduras,2,0,True,2,0,W,Unknown
Argentine,01.04. 01:30,Argentine,Zambie,5,0,True,5,0,W,Unknown
Argentine,28.03. 00:15,Argentine,Mauritanie,2,1,True,2,1,W,Unknown
Argentine,14.11.2025,Angola,Argentine,0,2,False,2,0,W,Unknown
Argentine,15.10.2025,Porto Rico,Argentine,0,6,False,6,0,W,Unknown
Argentine,11.10.2025,Argentine,Venezuela,1,0,True,1,0,W,Unknown
Argentine,10.09.2025,Équateur,Argentine,1,0,False,0,1,L,Unknown
Argentine,05.09.2025,Argentine,Venezuela,3,0,True,3,0,W,Unknown
Argentine,11.06.2025,Argentine,Colombie,1,1,True,1,1,D,Unknown
Argentine,06.06.2025,Chili,Argentine,0,1,False,1,0,W,Unknown
Argentine,26.03.2025,Argentine,Brésil,4,1,True,4,1,W,Unknown
Argentine,22.03.2025,Argentine,Argentine -20,2,0,True,2,0,W,Unknown
Argentine,22.03.2025,Uruguay,Argentine,0,1,False,1,0,W,Unknown
Argentine,20.11.2024,Argentine,Pérou,1,0,True,1,0,W,Unknown
Argentine,15.11.2024,Paraguay,Argentine,2,1,False,1,2,L,Unknown
Argentine,16.10.2024,Argentine,Bolivie,6,0,True,6,0,W,Unknown
Argentine,10.10.2024,Venezuela,Argentine,1,1,False,1,1,D,Unknown
Argentine,10.09.2024,Colombie,Argentine,2,1,False,1,2,L,Unknown
Argentine,06.09.2024,Argentine,Chili,3,0,True,3,0,W,Unknown
Argentine,15.07.2024Après prol.,ArgentineVainqueur: Argentine,Colombie,1,0,True,1,0,W,Unknown
Argentine,10.07.2024,ArgentineQualifié: Argentine,Canada,2,0,True,2,0,W,Unknown
Argentine,05.07.2024Après TAB,ArgentineQualifié: Argentine,Équateur,1,1,True,1,1,W,Unknown
Argentine,30.06.2024,Argentine,Pérou,2,0,True,2,0,W,Unknown
Argentine,26.06.2024,Chili,Argentine,0,1,False,1,0,W,Unknown
Argentine,21.06.2024,Argentine,Canada,2,0,True,2,0,W,Unknown
Argentine,15.06.2024,Guatemala,Argentine,1,4,False,4,1,W,Unknown
Argentine,10.06.2024,Argentine,Équateur,1,0,True,1,0,W,Unknown
Argentine,27.03.2024,Argentine,Costa Rica,3,1,True,3,1,W,Unknown
Argentine,23.03.2024,Argentine,Salvador,3,0,True,3,0,W,Unknown
Argentine,22.11.2023,Brésil,Argentine,0,1,False,1,0,W,Unknown
Argentine,17.11.2023,Argentine,Uruguay,0,2,True,0,2,L,Unknown
Argentine,18.10.2023,Pérou,Argentine,0,2,False,2,0,W,Unknown
Argentine,13.10.2023,Argentine,Paraguay,1,0,True,1,0,W,Unknown
Argentine,12.09.2023,Bolivie,Argentine,0,3,False,3,0,W,Unknown
Argentine,08.09.2023,Argentine,Équateur,1,0,True,1,0,W,Unknown
Argentine,19.06.2023,Indonésie,Argentine,0,2,False,2,0,W,Unknown
