team,opponent,date,is_home,result,goals_for,goals_against,win_rate,world_cup_win_rate,avg_goals_scored,avg_goals_conceded,avg_goal_diff,players_value,fifa_ranking,opp_win_rate,opp_avg_gs,opp_avg_gc,opp_players_value,opp_fifa_ranking,ranking_diff,value_ratio,form_wins_5,form_draws_5,form_losses_5,form_pts_5,form_gf_5,form_ga_5,form_gd_5,form_home_wr_5,form_away_wr_5
Suède,Norvège,12.06.2022,0,L,2,3,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5625,2.09,0.96,22690000.0,31.0,7.0,0.6884089907448215,3.0,0.0,2.0,9.0,5.0,6.0,-1.0,1.0,0.0
Suède,Autriche,12.09.2023,1,L,1,3,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.575,1.89,1.02,9690000.0,23.0,15.0,1.6119711042311662,3.0,0.0,2.0,9.0,7.0,7.0,0.0,1.0,0.0
Suède,Malte,12.10.2019,0,W,4,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,8.0,8.0,0.0,0.75,0.0
Suède,Grèce,12.10.2021,1,W,2,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,11.0,8.0,3.0,0.6666666666666666,0.5
Suède,Moldavie,12.10.2023,1,W,3,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,11.0,7.0,4.0,0.6666666666666666,0.5
Suède,Kosovo,13.10.2025,1,L,0,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,12.0,7.0,5.0,0.6666666666666666,0.5
Suède,Espagne,14.06.2021,0,D,0,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.6625,2.33,0.76,47030000.0,2.0,36.0,0.3321284286625558,3.0,0.0,2.0,9.0,10.0,5.0,5.0,0.5,1.0
Suède,Portugal,14.10.2020,0,L,0,3,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.675,2.42,0.78,38670000.0,5.0,33.0,0.4039306956296871,3.0,1.0,1.0,10.0,9.0,2.0,7.0,0.6666666666666666,0.5
Suède,Estonie,14.10.2024,0,W,3,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,5.0,5.0,0.0,0.6666666666666666,0.0
Suède,Croatie,14.11.2020,1,W,2,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.55,1.75,1.09,14900000.0,11.0,27.0,1.0483221476510067,2.0,1.0,2.0,7.0,6.0,5.0,1.0,0.5,0.3333333333333333
Suède,Espagne,14.11.2021,0,L,0,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.6625,2.33,0.76,47030000.0,2.0,36.0,0.3321284286625558,2.0,1.0,2.0,7.0,5.0,5.0,0.0,0.5,0.3333333333333333
Suède,Espagne,15.10.2019,1,D,1,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.6625,2.33,0.76,47030000.0,2.0,36.0,0.3321284286625558,2.0,1.0,2.0,7.0,5.0,5.0,0.0,1.0,0.25
Suède,Roumanie,15.11.2019,0,W,2,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,6.0,6.0,0.0,0.5,0.3333333333333333
Suède,Suisse,15.11.2025,0,L,1,4,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.45,1.82,1.16,12790000.0,19.0,19.0,1.2212666145426114,3.0,1.0,1.0,10.0,8.0,3.0,5.0,0.5,0.6666666666666666
Suède,Nouvelle-Zélande,16.06.2023,1,W,4,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.425,1.55,1.01,1320000.0,85.0,-47.0,11.833333333333334,2.0,1.0,2.0,7.0,6.0,7.0,-1.0,0.5,0.3333333333333333
Suède,Belgique,16.10.2023,0,D,1,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.6,2.35,0.89,21060000.0,9.0,29.0,0.741690408357075,2.0,1.0,2.0,7.0,8.0,7.0,1.0,0.5,0.3333333333333333
Suède,Mexique,16.11.2022,0,W,2,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,1.43,0.9,7380000.0,15.0,23.0,2.116531165311653,2.0,2.0,1.0,8.0,9.0,7.0,2.0,0.5,0.3333333333333333
Suède,Azerbaïdjan,16.11.2023,0,L,0,3,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,10.0,7.0,3.0,1.0,0.5
Suède,Slovaquie,16.11.2024,1,W,2,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,8.0,10.0,-2.0,1.0,0.25
Suède,France,17.11.2020,0,L,2,4,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.65,2.16,0.89,58580000.0,1.0,37.0,0.26664390576988733,3.0,1.0,1.0,10.0,9.0,7.0,2.0,1.0,0.3333333333333333
Suède,Slovaquie,18.06.2021,1,W,1,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,7.0,10.0,-3.0,1.0,0.25
Suède,Iles Féroé,18.11.2019,1,W,3,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,7.0,9.0,-2.0,1.0,0.3333333333333333
Suède,Slovénie,18.11.2025,1,D,1,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,8.0,8.0,0.0,1.0,0.0
Suède,Algérie,19.11.2022,1,W,2,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.65,1.9,0.59,9880000.0,28.0,10.0,1.5809716599190284,3.0,1.0,1.0,10.0,9.0,6.0,3.0,0.75,0.0
Suède,Estonie,19.11.2023,1,W,2,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,9.0,5.0,4.0,0.75,0.0
Suède,Azerbaïdjan,19.11.2024,1,W,6,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,9.0,1.0,8.0,0.8,0.0
Suède,Autriche,20.06.2023,0,L,0,2,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.575,1.89,1.02,9690000.0,23.0,15.0,1.6119711042311662,4.0,1.0,0.0,13.0,14.0,1.0,13.0,0.8,0.0
Suède,Portugal,21.03.2024,0,L,2,5,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.675,2.42,0.78,38670000.0,5.0,33.0,0.4039306956296871,3.0,1.0,1.0,10.0,11.0,3.0,8.0,0.75,0.0
Suède,Luxembourg,22.03.2025,0,L,0,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,12.0,7.0,5.0,1.0,0.0
Suède,Pologne,23.06.2021,1,W,3,2,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,10.0,8.0,2.0,1.0,0.0
Suède,République Tchèque,24.03.2022Après prol.,1,W,1,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.525,1.75,1.15,0.0,41.0,-3.0,1.0,2.0,0.0,3.0,6.0,11.0,10.0,1.0,1.0,0.0
Suède,Belgique,24.03.2023,1,L,0,3,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.6,2.35,0.89,21060000.0,9.0,29.0,0.741690408357075,2.0,0.0,3.0,6.0,6.0,10.0,-4.0,1.0,0.0
Suède,Serbie,24.09.2022,0,L,1,4,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,6.0,11.0,-5.0,0.6666666666666666,0.0
Suède,Géorgie,25.03.2021,1,W,1,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,5.0,10.0,-5.0,0.6666666666666666,0.0
Suède,Albanie,25.03.2024,1,W,1,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,6.0,9.0,-3.0,0.75,0.0
Suède,Irlande du Nord,25.03.2025,1,W,5,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,4.0,7.0,-3.0,0.75,0.0
Suède,Ukraine,26.03. 20:45,0,W,3,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,8.0,8.0,0.0,0.75,0.0
Suède,Azerbaïdjan,27.03.2023,1,W,5,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,11.0,6.0,5.0,1.0,0.5
Suède,Slovénie,27.09.2022,1,D,1,1,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,15.0,2.0,13.0,1.0,1.0
Suède,Kosovo,28.03.2021,0,W,3,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,15.0,3.0,12.0,0.75,1.0
Suède,PologneQualifié: Pologne,29.03.2022,0,L,0,2,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,17.0,3.0,14.0,0.6666666666666666,1.0
Suède,Finlande,29.05.2021,1,W,2,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,12.0,4.0,8.0,0.5,0.6666666666666666
Suède,UkraineQualifié: Ukraine,29.06.2021Après prol.,1,L,1,2,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,11.0,3.0,8.0,0.6666666666666666,0.5
Suède,Pologne,31.03. 20:45,1,W,3,2,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,7.0,5.0,2.0,0.3333333333333333,0.5
Suède,Estonie,31.03.2021,1,W,1,0,0.525,0.0,1.69,1.27,0.41,15620000.0,38.0,0.5,0.95,1.43,7810000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,9.0,6.0,3.0,0.6666666666666666,0.5
Sénégal,Guinée,02.09.2022Après TAB,0,W,0,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,-1.0,0.0,1.0
Sénégal,Soudan,03.01. 17:00,1,W,3,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,-1.0,0.0,1.0
Sénégal,Algérie,04.02.2023Après TAB,0,W,0,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.65,1.9,0.59,9880000.0,28.0,-14.0,1.861336032388664,2.0,0.0,0.0,6.0,3.0,2.0,1.0,1.0,1.0
Sénégal,Guinée,04.07.2025,1,D,0,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,0.0,0.0,9.0,3.0,2.0,1.0,1.0,1.0
Sénégal,AngleterreQualifié: Angleterre,04.12.2022,0,L,0,3,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,1.0,0.0,10.0,3.0,2.0,1.0,0.5,1.0
Sénégal,Nigéria,05.08.2025,1,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,3.0,5.0,-2.0,0.5,0.6666666666666666
Sénégal,Soudan,05.09.2025,1,W,2,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,4.0,4.0,0.0,0.6666666666666666,0.5
Sénégal,Niger,06.01.2023,1,D,0,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,3.0,3.0,0.0,0.6666666666666666,0.5
Sénégal,RD Congo,06.06.2024,1,D,1,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,3.0,3.0,0.0,0.5,0.0
Sénégal,Irlande,06.06.2025,0,D,1,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,4.0,4.0,0.0,0.5,0.0
Sénégal,Burkina Faso,06.09.2024,1,D,1,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,3.0,0.0,9.0,5.0,2.0,3.0,0.5,0.0
Sénégal,Rwanda,07.06.2022,0,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,1.0,4.0,0.0,7.0,5.0,3.0,2.0,0.25,0.0
Sénégal,Guinée,07.07.2025,1,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,1.0,4.0,0.0,7.0,4.0,3.0,1.0,0.0,0.5
Sénégal,Niger,08.01.2024,1,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,3.0,0.0,9.0,5.0,3.0,2.0,0.3333333333333333,0.5
Sénégal,Mali,09.01. 17:00,0,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,2.0,0.0,11.0,5.0,2.0,3.0,0.6666666666666666,0.5
Sénégal,Congo,09.01.2023,1,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,5.0,1.0,4.0,0.6666666666666666,1.0
Sénégal,Niger,09.06.2022,1,W,3,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,5.0,0.0,5.0,1.0,1.0
Sénégal,Mauritanie,09.06.2024,0,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,7.0,1.0,6.0,1.0,1.0
Sénégal,Rwanda,09.09.2023,1,D,1,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,7.0,1.0,6.0,1.0,1.0
Sénégal,Burundi,09.09.2024,0,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,7.0,2.0,5.0,0.6666666666666666,1.0
Sénégal,RD Congo,09.09.2025,0,W,3,2,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,7.0,2.0,5.0,0.6666666666666666,1.0
Sénégal,Angleterre,10.06.2025,0,W,3,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.6625,2.12,0.59,50110000.0,4.0,10.0,0.3669926162442626,4.0,1.0,0.0,13.0,9.0,4.0,5.0,0.5,1.0
Sénégal,Soudan du Sud,10.10.2025,0,W,5,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,9.0,4.0,5.0,0.0,1.0
Sénégal,Malawi,11.10.2024,1,W,4,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,13.0,4.0,9.0,0.0,1.0
Sénégal,Congo,12.08.2025,1,D,1,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,16.0,3.0,13.0,1.0,1.0
Sénégal,Algérie,12.09.2023,1,L,0,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.65,1.9,0.59,9880000.0,28.0,-14.0,1.861336032388664,4.0,1.0,0.0,13.0,16.0,4.0,12.0,0.5,1.0
Sénégal,Eswatini,13.07.2022Après TAB,1,W,1,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,13.0,3.0,10.0,0.3333333333333333,1.0
Sénégal,Égypte,14.01. 18:00,1,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.6,1.52,0.71,4480000.0,29.0,-15.0,4.104910714285714,3.0,1.0,1.0,10.0,11.0,3.0,8.0,0.5,1.0
Sénégal,Côte d'Ivoire,14.01.2023,0,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.6125,1.66,0.75,20080000.0,34.0,-20.0,0.9158366533864541,3.0,1.0,1.0,10.0,7.0,3.0,4.0,0.6,0.0
Sénégal,Mauritanie,14.10.2025,1,W,4,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,4.0,3.0,1.0,0.5,1.0
Sénégal,Burkina Faso,14.11.2024,0,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,7.0,2.0,5.0,0.75,1.0
Sénégal,Gambie,15.01.2024,1,W,3,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,8.0,1.0,7.0,1.0,1.0
Sénégal,ZambieQualifié: Zambie,15.07.2022,0,L,3,4,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,10.0,0.0,10.0,1.0,1.0
Sénégal,Malawi,15.10.2024,0,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,12.0,4.0,8.0,1.0,0.6666666666666666
Sénégal,Brésil,15.11.2025,0,L,0,2,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.6,1.96,0.78,35510000.0,6.0,8.0,0.5178822866798085,4.0,0.0,1.0,12.0,12.0,4.0,8.0,1.0,0.6666666666666666
Sénégal,Cameroun,16.10.2023,1,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,8.0,6.0,2.0,1.0,0.5
Sénégal,Bénin,17.06.2023,0,D,1,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,8.0,6.0,2.0,1.0,0.3333333333333333
Sénégal,Mozambique,17.07.2022Après TAB,0,W,1,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,6.0,7.0,-1.0,1.0,0.25
Sénégal,Algérie,17.12.2022,0,D,2,2,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.65,1.9,0.59,9880000.0,28.0,-14.0,1.861336032388664,3.0,1.0,1.0,10.0,4.0,4.0,0.0,1.0,0.5
Sénégal,MarocVainqueur: Maroc,18.01. 20:00Forfait,1,L,0,3,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,5.0,6.0,-1.0,1.0,0.25
Sénégal,Ouganda,18.01.2023,1,L,0,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,5.0,7.0,-2.0,0.5,0.3333333333333333
Sénégal,Soudan du Sud,18.11.2023,1,W,4,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,1.0,2.0,2.0,5.0,4.0,8.0,-4.0,0.0,0.3333333333333333
Sénégal,Kenya,18.11.2025,1,W,8,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,7.0,7.0,0.0,0.3333333333333333,0.5
Sénégal,Cameroun,19.01.2024,1,W,3,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,14.0,6.0,8.0,0.5,0.0
Sénégal,Soudan,19.08.2025,0,D,0,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,15.0,5.0,10.0,0.6,0.0
Sénégal,Burundi,19.11.2024,1,W,2,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,15.0,2.0,13.0,0.75,0.0
Sénégal,Brésil,20.06.2023,0,W,4,2,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.6,1.96,0.78,35510000.0,6.0,8.0,0.5178822866798085,4.0,1.0,0.0,13.0,17.0,1.0,16.0,1.0,0.0
Sénégal,Pays-Bas,21.11.2022,1,L,0,2,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5875,2.31,0.96,30930000.0,8.0,6.0,0.5945683802133851,4.0,1.0,0.0,13.0,17.0,3.0,14.0,1.0,0.5
Sénégal,Togo,21.11.2023,0,D,0,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,9.0,5.0,4.0,0.6666666666666666,0.5
Sénégal,RD Congo,22.01.2023,1,W,3,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,6.0,4.0,2.0,0.5,0.3333333333333333
Sénégal,Gabon,22.03.2024,1,W,3,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,9.0,4.0,5.0,0.6666666666666666,0.5
Sénégal,Soudan,22.03.2025,0,D,0,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,10.0,4.0,6.0,0.6666666666666666,0.5
Sénégal,Libéria,22.12.2024,0,D,1,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,6.0,2.0,4.0,0.6666666666666666,0.0
Sénégal,Guinée,23.01.2024,0,W,2,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,2.0,3.0,0.0,9.0,7.0,1.0,6.0,1.0,0.0
Sénégal,Ouganda,23.08.2025,0,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,2.0,0.0,11.0,9.0,1.0,8.0,1.0,0.3333333333333333
Sénégal,Botswana,23.12.2025,1,W,3,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,2.0,0.0,11.0,7.0,1.0,6.0,1.0,0.5
Sénégal,Mozambique,24.03.2023,1,W,5,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,3.0,2.0,0.0,11.0,7.0,1.0,6.0,1.0,0.5
Sénégal,Libéria,24.07.2022,0,W,3,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,12.0,2.0,10.0,1.0,0.6666666666666666
Sénégal,Ouganda,24.07.2025,1,L,1,2,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,14.0,1.0,13.0,1.0,1.0
Sénégal,Bolivie,24.09.2022,0,W,2,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,13.0,3.0,10.0,0.6666666666666666,1.0
Sénégal,Togo,25.03.2025,1,W,2,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,14.0,3.0,11.0,0.6666666666666666,1.0
Sénégal,Qatar,25.11.2022,0,W,3,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.4125,1.29,1.31,766000.0,55.0,-41.0,24.007832898172325,4.0,0.0,1.0,12.0,13.0,3.0,10.0,0.6666666666666666,1.0
Sénégal,Bénin,26.03.2024,1,W,1,0,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,11.0,3.0,8.0,0.5,1.0
Sénégal,MarocQualifié: Maroc,26.08.2025Après TAB,0,L,1,1,0.65,0.0,1.66,0.68,0.99,18390000.0,14.0,0.5,0.95,1.43,9195000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,9.0,3.0,6.0,0.6666666666666666,1.0
